"Year","c","chemistry","MWh","chem_share_mwh"
"2021","Chile","LFP",4.9462,0.168718426267981
"2021","Chile","LMO",0.0122,0.000416150742078639
"2021","Chile","NCA",0.379,0.0129279615776889
"2021","Chile","NMC 111",0.0104479382597672,0.000356386660655239
"2021","Chile","NMC 532",4.78298080179535,0.163150902460247
"2021","Chile","NMC 622",3.65838308515496,0.124790068499605
"2021","China","NMC 721",5546.498,0.0405218374549707
"2021","China","NMCA 89:4:4:3",14668.73,0.107167422169963
"2021","China","NMC 811",56241.6360058356,0.41089250053459
"2021","China","LFP",38728.6841,0.282945642808329
"2021","China","NCA",467.253,0.00341367654263058
"2021","China","NMC 111",41.4020121734602,0.000302476555044584
"2021","China","NMC 532",12002.3002790534,0.0876869082065031
"2021","China","NMC 622",9180.26104293749,0.0670695357279699
"2021","Colombia","NMC 811",21.9581747394597,0.489106120782273
"2021","Colombia","LFP",9.4747,0.21104366904632
"2021","Colombia","LMO",0.1952,0.00434797135506576
"2021","Colombia","NCA",1.314,0.0292686186503915
"2021","Colombia","NMC 111",0.0147753172644142,0.000329111968379516
"2021","Colombia","NMC 532",6.76401956625872,0.150664771102445
"2021","Colombia","NMC 622",5.17363037701712,0.115239737095126
"2021","Czechia","NMC 721",72.015,0.396872415011218
"2021","Czechia","NMCA 89:4:4:3",5.36,0.0295387925357235
"2021","Czechia","NMC 811",58.7545710016359,0.323794605101261
"2021","Czechia","LFP",2.75,0.0151551640808283
"2021","Czechia","NCA",10.98,0.0605104369481798
"2021","Czechia","NMC 111",0.0748149052552537,0.000412302605394542
"2021","Czechia","NMC 532",17.8607049716526,0.0984297870707855
"2021","Czechia","NMC 622",13.6612091214563,0.0752864966466102
"2021","Denmark","NMC 721",516.392,0.296655655462323
"2021","Denmark","NMCA 89:4:4:3",161.36,0.0926977113615246
"2021","Denmark","NMC 811",614.63868713992,0.353096180045381
"2021","Denmark","LFP",44.2662,0.0254299419352474
"2021","Denmark","NCA",71.88,0.0412934524830589
"2021","Denmark","NMC 111",1.05423050749654,0.000605631849853913
"2021","Denmark","NMC 532",187.617059041623,0.107781804570764
"2021","Denmark","NMC 622",143.50362331096,0.0824396222918465
"2021","Eastern Europe/Central Asia","NMC 721",2.918,0.0260983347330555
"2021","Eastern Europe/Central Asia","NMCA 89:4:4:3",1.52,0.0135947459884319
"2021","Eastern Europe/Central Asia","NMC 811",67.6075584845307,0.604676042431087
"2021","Eastern Europe/Central Asia","LFP",1.9832,0.0177375659501699
"2021","Eastern Europe/Central Asia","NCA",1.26,0.0112693289114633
"2021","Eastern Europe/Central Asia","NMC 111",0.0451441352155092,0.000403765165212022
"2021","Eastern Europe/Central Asia","NMC 532",20.6666163869775,0.18484039488245
"2021","Eastern Europe/Central Asia","NMC 622",15.8073809932762,0.14137982193813
"2021","Egypt","NMC 811",2.02806801660802,0.646272590614709
"2021","Egypt","LMO",0.0061,0.00194385137503585
"2021","Egypt","NMC 111",0.00136465570270491,0.000434866862975977
"2021","Egypt","NMC 532",0.62472823487412,0.199078498095701
"2021","Egypt","NMC 622",0.477839092815156,0.152270193051578
"2021","Ethiopia","NMC 811",2.3634892275285,0.647531295213288
"2021","Ethiopia","NMC 111",0.00159035546451882,0.000435713825895566
"2021","Ethiopia","NMC 532",0.728051742429929,0.19946623080272
"2021","Ethiopia","NMC 622",0.55686867457705,0.152566760158096
"2021","Finland","NMC 721",233.309,0.333015698379634
"2021","Finland","NMCA 89:4:4:3",58.4,0.0833577649613628
"2021","Finland","NMC 811",227.160150284327,0.324239082465562
"2021","Finland","LFP",6.68,0.0095347580469504
"2021","Finland","NCA",53.36,0.0761638756564781
"2021","Finland","NMC 111",0.150424795539003,0.000214710184090775
"2021","Finland","NMC 532",68.8632428033772,0.098292568631527
"2021","Finland","NMC 622",52.6717821167566,0.0751815416743958
"2021","France","NMC 721",800.916,0.0894780756169708
"2021","France","NMCA 89:4:4:3",474.96,0.0530623770720481
"2021","France","NMC 811",4116.3872124698,0.459881443579732
"2021","France","LFP",657.415,0.0734461904640822
"2021","France","LMO",0.3782,4.22523812713672e-05
"2021","France","NCA",684.94,0.0765212745320208
"2021","France","NMC 111",2.88236524786798,0.000322016910143461
"2021","France","NMC 532",1253.96747834434,0.140092839759122
"2021","France","NMC 622",959.128543937992,0.10715352968461
"2021","Germany","NMC 721",3942.664,0.19658245361504
"2021","Germany","NMCA 89:4:4:3",1414.24,0.0705144463744651
"2021","Germany","NMC 811",8580.07790558187,0.427805353661249
"2021","Germany","LFP",606.622,0.030246361641992
"2021","Germany","LMO",0.5551,2.76774586933374e-05
"2021","Germany","NCA",894.04,0.0445771125386262
"2021","Germany","NMC 111",62.4528277098499,0.00311391741888217
"2021","Germany","NMC 532",2581.1345953497,0.128696173923141
"2021","Germany","NMC 622",1974.24567135858,0.0984365033679108
"2021","Greece","NMC 721",29.644,0.212469807412504
"2021","Greece","NMCA 89:4:4:3",18,0.129012836777259
"2021","Greece","NMC 811",41.2082086639212,0.295354883235651
"2021","Greece","LFP",3.08,0.0220755298485533
"2021","Greece","NCA",25.36,0.181764752259516
"2021","Greece","NMC 111",0.0274787281439298,0.000196950481604416
"2021","Greece","NMC 532",12.5795373118044,0.0901623218856255
"2021","Greece","NMC 622",9.62177529613047,0.0689629180992859
"2021","Hungary","NMC 721",51.397,0.192200612310607
"2021","Hungary","NMCA 89:4:4:3",4.88,0.018248905346144
"2021","Hungary","NMC 811",134.89452792682,0.504442104887153
"2021","Hungary","NCA",4.288,0.0160351037139888
"2021","Hungary","NMC 111",0.0889476225601204,0.000332622283783643
"2021","Hungary","NMC 532",40.7194951283982,0.152271764823957
"2021","Hungary","NMC 622",31.145329322222,0.116468886634367
"2021","India","NMC 811",119.861086141067,0.243637574283413
"2021","India","LFP",306.86,0.623743939351746
"2021","India","NMC 111",0.0806526770282509,0.000163939967701445
"2021","India","NMC 532",36.9221368128683,0.0750503782341869
"2021","India","NMC 622",28.2408243690363,0.0574041681629521
"2021","Indonesia","NMCA 89:4:4:3",8.56,0.190065101738119
"2021","Indonesia","NMC 811",20.8104255186942,0.462071920960765
"2021","Indonesia","LFP",4.2391,0.0941244127077172
"2021","Indonesia","NCA",0.1,0.00222038670254812
"2021","Indonesia","NMC 111",0.0140030145080143,0.000310921072091833
"2021","Indonesia","NMC 532",6.4104656721609,0.142337127356072
"2021","Indonesia","NMC 622",4.9032057946369,0.108870129462686
"2021","Ireland","NMC 721",217.418,0.374753625061944
"2021","Ireland","NMCA 89:4:4:3",8.08,0.0139271324844332
"2021","Ireland","NMC 811",191.226543255591,0.329608589413468
"2021","Ireland","LFP",14.135,0.0243638635727059
"2021","Ireland","LMO",0.09,0.000155128950940469
"2021","Ireland","NCA",47.46,0.0818046667959408
"2021","Ireland","NMC 111",0.1257846993994,0.00021680942735768
"2021","Ireland","NMC 532",57.5832080386295,0.0992535850535488
"2021","Ireland","NMC 622",44.0439640063801,0.0759165992396615
"2021","Israel","NMC 721",0.667,0.000892823200660073
"2021","Israel","NMCA 89:4:4:3",397.88,0.532588448393748
"2021","Israel","NMC 811",187.594555652742,0.251107603604625
"2021","Israel","LFP",58.0794,0.0777430821595452
"2021","Israel","NCA",0.8,0.0010708524145848
"2021","Israel","NMC 111",0.126148738300936,0.000168858351257979
"2021","Israel","NMC 532",57.7498620744652,0.0773019740554749
"2021","Israel","NMC 622",44.1714335344922,0.0591263578201035
"2021","Italy","NMC 721",428.784,0.132426196509772
"2021","Italy","NMCA 89:4:4:3",177.76,0.0548996247331457
"2021","Italy","NMC 811",1520.400360722,0.469562383257073
"2021","Italy","LFP",58.7794,0.0181535047369457
"2021","Italy","LMO",0.0225,6.94892864815357e-06
"2021","Italy","NCA",227.92,0.0703911029994294
"2021","Italy","NMC 111",1.30495640295138,0.000403024397024902
"2021","Italy","NMC 532",466.286802212664,0.144008609695622
"2021","Italy","NMC 622",356.65118066238,0.110148604742338
"2021","Japan","NMC 811",585.408114047468,0.514166038940879
"2021","Japan","NCA",234.497,0.205959553242104
"2021","Japan","NMC 111",0.393912095009884,0.000345974400972707
"2021","Japan","NMC 532",180.329739818853,0.158384255019706
"2021","Japan","NMC 622",137.929734038668,0.121144178396339
"2021","Kenya","NMC 811",0.563352226835561,0.647531295213288
"2021","Kenya","NMC 111",0.000379071028529142,0.000435713825895566
"2021","Kenya","NMC 532",0.173535620798367,0.19946623080272
"2021","Kenya","NMC 622",0.132733081337543,0.152566760158096
"2021","Malaysia","NMCA 89:4:4:3",1.59,0.0732293691220766
"2021","Malaysia","NMC 811",10.6665240135304,0.491259637884473
"2021","Malaysia","NCA",3.65,0.168105155531811
"2021","Malaysia","NMC 111",0.0071773395684473,0.000330561036837933
"2021","Malaysia","NMC 532",3.28572743352089,0.151328142807443
"2021","Malaysia","NMC 622",2.51317121338025,0.115747133617358
"2021","Mexico","NMC 811",39.9750854974743,0.164937125967853
"2021","Mexico","LFP",13.1303,0.0541755925758441
"2021","Mexico","LMO",0.2257,0.000931237766415696
"2021","Mexico","NCA",167.275,0.690176328653901
"2021","Mexico","NMC 111",0.0268986187561324,0.000110983649313815
"2021","Mexico","NMC 532",12.3139679721136,0.0508074081970115
"2021","Mexico","NMC 622",9.41864791165598,0.0388613231896605
"2021","Morocco","NMC 811",4.80338714789217,0.644352097750674
"2021","Morocco","LMO",0.0366,0.00490972017277922
"2021","Morocco","NMC 111",0.00323212516049331,0.000433574592935008
"2021","Morocco","NMC 532",1.47964050009458,0.19848690742556
"2021","Morocco","NMC 622",1.13174022685275,0.151817700058052
"2021","Netherlands","NMC 721",1213.608,0.273628626488271
"2021","Netherlands","NMCA 89:4:4:3",219.04,0.0493863045942273
"2021","Netherlands","NMC 811",1880.9142392338,0.424084201672843
"2021","Netherlands","LFP",49.8438,0.011238134993306
"2021","Netherlands","LMO",0.0408,9.19905600549887e-06
"2021","Netherlands","NCA",61.5,0.0138662241259358
"2021","Netherlands","NMC 111",1.32041015853078,0.000297708995062605
"2021","Netherlands","NMC 532",571.695090919577,0.128898410770538
"2021","Netherlands","NMC 622",437.275359688094,0.0985911893038099
"2021","New Zealand","NMCA 89:4:4:3",101.28,0.241406795238985
"2021","New Zealand","NMC 811",128.201353976544,0.305575414778596
"2021","New Zealand","LFP",104.597,0.249313058467734
"2021","New Zealand","NCA",15.5,0.0369451552745287
"2021","New Zealand","NMC 111",0.265264714677168,0.000632273940167842
"2021","New Zealand","NMC 532",39.4912818122304,0.0941297766801951
"2021","New Zealand","NMC 622",30.2058994965486,0.0719975256197933
"2021","Nigeria","NMC 811",8.89384233975452,0.647531295213288
"2021","Nigeria","NMC 111",0.0059845293986756,0.000435713825895566
"2021","Nigeria","NMC 532",2.73966868007536,0.19946623080272
"2021","Nigeria","NMC 622",2.09550445077145,0.152566760158096
"2021","Norway","NMC 721",1508.586,0.183344059696388
"2021","Norway","NMCA 89:4:4:3",928.24,0.11281245482364
"2021","Norway","NMC 811",3304.18605649489,0.401570003692181
"2021","Norway","LFP",338.4764,0.0411362940445016
"2021","Norway","NCA",412.72,0.0501593945044521
"2021","Norway","NMC 111",2.21746719470321,0.000269497024180556
"2021","Norway","NMC 532",982.360475366803,0.119389917206592
"2021","Norway","NMC 622",751.383100943602,0.0913183790080651
"2021","Pakistan","NMC 811",0.972268239762752,0.542772422130716
"2021","Pakistan","LFP",0.2898,0.161781946072685
"2021","Pakistan","NMC 111",0.000654224309582192,0.000365223195211406
"2021","Pakistan","NMC 532",0.299498545550284,0.167196195807673
"2021","Pakistan","NMC 622",0.229078990377381,0.127884212793715
"2021","Peru","NMC 811",0.76797211612296,0.406291459169908
"2021","Peru","LFP",0.7042,0.372553168976828
"2021","Peru","NMC 111",0.000516756597512141,0.000273387259291155
"2021","Peru","NMC 532",0.236566949732026,0.125154454413303
"2021","Peru","NMC 622",0.180944177547502,0.0957275301806696
"2021","Philippines","NMC 811",8.31222973039394,0.632657188010438
"2021","Philippines","LFP",0.3018,0.0229704839176168
"2021","Philippines","NMC 111",0.0055931712402562,0.000425705268465149
"2021","Philippines","NMC 532",2.56050811156836,0.194884394955959
"2021","Philippines","NMC 622",1.95846898679744,0.149062227847521
"2021","Poland","NMC 721",64.432,0.143722138388769
"2021","Poland","NMCA 89:4:4:3",24.8,0.0553189258759852
"2021","Poland","NMC 811",204.409339470608,0.455955850747326
"2021","Poland","LFP",9.725,0.0216926029896757
"2021","Poland","NCA",35.18,0.0784725730773048
"2021","Poland","NMC 111",0.135686731806703,0.00030266307496652
"2021","Poland","NMC 532",62.1162775998521,0.138556683719288
"2021","Poland","NMC 622",47.511196197733,0.105978562126685
"2021","Portugal","NMC 721",70.188,0.0879825499019679
"2021","Portugal","NMCA 89:4:4:3",54.56,0.0683924306526952
"2021","Portugal","NMC 811",398.644206262342,0.499711257915981
"2021","Portugal","LFP",18.105,0.0226951055162582
"2021","Portugal","LMO",0.0183,2.29395432724399e-05
"2021","Portugal","NCA",41.22,0.0516703810759548
"2021","Portugal","NMC 111",0.2657949323577,0.000333181112153808
"2021","Portugal","NMC 532",121.678749153491,0.152527591887588
"2021","Portugal","NMC 622",93.0690496518099,0.116664562394129
"2021","Rest of EU","NMC 721",134.641,0.206739815329772
"2021","Rest of EU","NMCA 89:4:4:3",40.24,0.0617880895779892
"2021","Rest of EU","NMC 811",269.520127442683,0.413845272800686
"2021","Rest of EU","LFP",7.28,0.0111783621304116
"2021","Rest of EU","LMO",0.0366,5.61989085127834e-05
"2021","Rest of EU","NCA",53.311,0.0818584702657103
"2021","Rest of EU","NMC 111",0.39530002951421,0.000606978967042887
"2021","Rest of EU","NMC 532",82.6314392777811,0.126879691154416
"2021","Rest of EU","NMC 622",63.2027332500212,0.0970471208654589
"2021","Rest of Middle East/Africa","NMCA 89:4:4:3",12.48,0.0885207459858892
"2021","Rest of Middle East/Africa","NMC 811",59.3774019125946,0.421164416026189
"2021","Rest of Middle East/Africa","LFP",4.0861,0.028982742001037
"2021","Rest of Middle East/Africa","NCA",32.785,0.232544283425271
"2021","Rest of Middle East/Africa","NMC 111",0.0398733922064157,0.000282822309543258
"2021","Rest of Middle East/Africa","NMC 532",18.2537132862032,0.129473743357952
"2021","Rest of Middle East/Africa","NMC 622",13.9618114089958,0.0990312468941191
"2021","Rest of South America","NMC 721",3.15,0.0179674429932961
"2021","Rest of South America","NMC 811",63.1906290544467,0.360436198490887
"2021","Rest of South America","LFP",29.3415,0.167362453519936
"2021","Rest of South America","LMO",0.0366,0.000208764575731631
"2021","Rest of South America","NCA",45.909,0.261862647739439
"2021","Rest of South America","NMC 111",0.0774017818109783,0.000441495905482
"2021","Rest of South America","NMC 532",19.0449559305514,0.108631479362546
"2021","Rest of South America","NMC 622",14.5670132331909,0.0830895174126821
"2021","Rest of South Asia/Oceania","NMCA 89:4:4:3",5.2,0.127151799687011
"2021","Rest of South Asia/Oceania","NMC 811",12.2698071353464,0.300024626744582
"2021","Rest of South Asia/Oceania","LFP",10.6759,0.261049980438185
"2021","Rest of South Asia/Oceania","NCA",6.36,0.155516431924883
"2021","Rest of South Asia/Oceania","NMC 111",0.0078995352348692,0.000193161561885495
"2021","Rest of South Asia/Oceania","NMC 532",3.6163427110764,0.0884277853843016
"2021","Rest of South Asia/Oceania","NMC 622",2.76605061834229,0.0676362142591523
"2021","Romania","NMC 721",47.105,0.175895271645331
"2021","Romania","NMCA 89:4:4:3",7.12,0.0265868662374431
"2021","Romania","NMC 811",133.11981814054,0.49708410090664
"2021","Romania","LFP",6.4534,0.0240977082270668
"2021","Romania","NCA",1.58,0.00589989447403934
"2021","Romania","NMC 111",0.232550875705987,0.000868370649690355
"2021","Romania","NMC 532",40.9041011250061,0.15274043050188
"2021","Romania","NMC 622",31.2865298587484,0.116827357357909
"2021","Russia","NMCA 89:4:4:3",11.2,0.106344392517153
"2021","Russia","NMC 811",57.8229905874381,0.549031322102335
"2021","Russia","LFP",0.1284,0.00121916249992879
"2021","Russia","LMO",0.0122,0.000115839427563327
"2021","Russia","NCA",4.68,0.044436764016096
"2021","Russia","NMC 111",0.0389081989392919,0.0003694347125121
"2021","Russia","NMC 532",17.811855691729,0.169124194030367
"2021","Russia","NMC 622",13.6238455218936,0.129358890694045
"2021","Saudi Arabia","NMC 811",12.0388495384729,0.649814296118711
"2021","Saudi Arabia","NMC 111",0.00802001010772932,0.000432891631909218
"2021","Saudi Arabia","NMC 532",3.67149512389335,0.198174253446037
"2021","Saudi Arabia","NMC 622",2.80823532752601,0.151578558803343
"2021","Singapore","NMCA 89:4:4:3",14.56,0.0910426762544943
"2021","Singapore","NMC 811",62.9757856222274,0.3937832460355
"2021","Singapore","LFP",45.1358,0.28223104580272
"2021","Singapore","NCA",2.974,0.0185962169767078
"2021","Singapore","NMC 111",0.0423754352802384,0.000264970675505634
"2021","Singapore","NMC 532",19.3991281699647,0.121301411098732
"2021","Singapore","NMC 622",14.8379107725276,0.0927804331563398
"2021","Slovakia","NMC 721",25.19,0.342361492418847
"2021","Slovakia","NMCA 89:4:4:3",0.72,0.0097856401167753
"2021","Slovakia","NMC 811",30.4412652932157,0.413732315081516
"2021","Slovakia","LFP",0.55,0.00747514175587002
"2021","Slovakia","NCA",1.04,0.0141348135020088
"2021","Slovakia","NMC 111",0.0193287881733184,0.000262700784663162
"2021","Slovakia","NMC 532",8.84856135788563,0.12026227361038
"2021","Slovakia","NMC 622",6.76804456072532,0.0919856227299397
"2021","South Africa","NMC 811",8.89118746144414,0.647531295213288
"2021","South Africa","NMC 111",0.00598274297198943,0.000435713825895566
"2021","South Africa","NMC 532",2.73885086852907,0.19946623080272
"2021","South Africa","NMC 622",2.0948789270548,0.152566760158096
"2021","South Korea","NMC 811",3405.09025942983,0.514762274030617
"2021","South Korea","LMO",1.8239,0.000275726879487081
"2021","South Korea","NCA",1364.174,0.206228104664406
"2021","South Korea","NMC 111",2.27925270393845,0.000344564524162202
"2021","South Korea","NMC 532",1043.42327206867,0.157738824931024
"2021","South Korea","NMC 622",798.08851579756,0.120650504970304
"2021","Spain","NMC 721",220.94,0.150415159865635
"2021","Spain","NMCA 89:4:4:3",120.08,0.0817500334781637
"2021","Spain","NMC 811",646.890681436942,0.440400856630431
"2021","Spain","LFP",31.9326,0.0217395995923119
"2021","Spain","LMO",1.049,0.000714155439028928
"2021","Spain","NCA",98.1,0.0667861282828769
"2021","Spain","NMC 111",2.79238747164656,0.00190104737917315
"2021","Spain","NMC 532",196.661635864519,0.133886536607219
"2021","Spain","NMC 622",150.421595226893,0.102406482725161
"2021","Sweden","NMC 721",1004.06,0.255981169070073
"2021","Sweden","NMCA 89:4:4:3",349.84,0.0891903394094719
"2021","Sweden","NMC 811",1482.33134888797,0.377914578449059
"2021","Sweden","LFP",51.173,0.0130463561588181
"2021","Sweden","NCA",248.12,0.0632572233428944
"2021","Sweden","NMC 111",1.33027270179563,0.000339147821233441
"2021","Sweden","NMC 532",445.098501845645,0.113476121799281
"2021","Sweden","NMC 622",340.444776564587,0.0867950639491691
"2021","Switzerland","NMC 721",498.785,0.235060641154248
"2021","Switzerland","NMCA 89:4:4:3",246.16,0.116006951745802
"2021","Switzerland","NMC 811",740.537504944477,0.348990488308622
"2021","Switzerland","LFP",92.5558,0.043618444200496
"2021","Switzerland","NCA",147.5,0.0695118028213592
"2021","Switzerland","NMC 111",0.525780762912146,0.000247782838771613
"2021","Switzerland","NMC 532",224.309191343753,0.105709398506478
"2021","Switzerland","NMC 622",171.568522948858,0.0808544904242229
"2021","Thailand","NMC 811",60.8518762183437,0.595606023591963
"2021","Thailand","LFP",2.4925,0.0243960927100462
"2021","Thailand","NCA",7.035,0.068857176415316
"2021","Thailand","NMC 111",0.0392963763867822,0.000384625091875952
"2021","Thailand","NMC 532",17.9895601567511,0.176078225635729
"2021","Thailand","NMC 622",13.7597672485184,0.13467785655507
"2021","Turkey","NMCA 89:4:4:3",4.24,0.0207074221945472
"2021","Turkey","NMC 811",127.308134358785,0.621750775228185
"2021","Turkey","LFP",1.6134,0.00787956485110436
"2021","Turkey","NCA",2.56,0.0125025945325568
"2021","Turkey","NMC 111",0.0853406963665917,0.000416789110858414
"2021","Turkey","NMC 532",39.0682737765671,0.190802650826305
"2021","Turkey","NMC 622",29.8823511682813,0.145940203256444
"2021","United Arab Emirates","NMCA 89:4:4:3",129.2,0.607897015093913
"2021","United Arab Emirates","NMC 811",49.5536000286487,0.233153912883694
"2021","United Arab Emirates","NCA",7.005,0.0329591222192946
"2021","United Arab Emirates","NMC 111",0.033101615067112,0.000155745921006851
"2021","United Arab Emirates","NMC 532",15.1536490203135,0.0712992105822706
"2021","United Arab Emirates","NMC 622",11.5906493359707,0.0545349932998207
"2021","United Kingdom","NMC 721",1554.328,0.125313564476945
"2021","United Kingdom","NMCA 89:4:4:3",636.16,0.0512887094472036
"2021","United Kingdom","NMC 811",5527.159997742,0.445612586758671
"2021","United Kingdom","LFP",1386.394,0.111774332000356
"2021","United Kingdom","NCA",322.6,0.0260087677120031
"2021","United Kingdom","NMC 111",5.43196777162509,0.00043793796649499
"2021","United Kingdom","NMC 532",1683.65204768509,0.135739972151519
"2021","United Kingdom","NMC 622",1287.78358680128,0.103824129486809
"2021","United States","NMC 721",1377.644,0.0375653059115577
"2021","United States","NMC 811",5577.26112717064,0.152079579623476
"2021","United States","LFP",790.9,0.0215660943215017
"2021","United States","NCA",25919.923,0.706778991306186
"2021","United States","NMC 111",4.89784055438425,0.000133553282801273
"2021","United States","NMC 532",1701.35613177232,0.0463922200180392
"2021","United States","NMC 622",1301.32500050266,0.0354842555364378
"2021","Uruguay","NMC 811",16.9197984845347,0.443948207643627
"2021","Uruguay","LFP",9.1034,0.238858525245263
"2021","Uruguay","NCA",2.879,0.0755403139685297
"2021","Uruguay","NMC 111",0.0113850715565034,0.000298725904804599
"2021","Uruguay","NMC 532",5.21199277100584,0.136754279375994
"2021","Uruguay","NMC 622",3.986523672903,0.104599947861781
"2021","Vietnam","NMC 811",2.44928712414426,0.647531295213288
"2021","Vietnam","NMC 111",0.00164808754644998,0.000435713825895566
"2021","Vietnam","NMC 532",0.754481018011289,0.19946623080272
"2021","Vietnam","NMC 622",0.577083770297998,0.152566760158096
"2021","Western Europe non EU","NMC 721",38.005,0.12866590334941
"2021","Western Europe non EU","NMCA 89:4:4:3",56.4,0.190942164160156
"2021","Western Europe non EU","NMC 811",112.395361206136,0.380514423940818
"2021","Western Europe non EU","LFP",2.4168,0.00818207486422455
"2021","Western Europe non EU","NCA",26.54,0.0898511531349386
"2021","Western Europe non EU","NMC 111",0.252479912454976,0.000854770583175881
"2021","Western Europe non EU","NMC 532",33.6385037747708,0.113883133153623
"2021","Western Europe non EU","NMC 622",25.7292551066377,0.087106376813655
"2022","Algeria","NMC 811",0.0345134180348683,0.647531295213288
"2022","Algeria","NMC 111",2.32235469202337e-05,0.000435713825895566
"2022","Algeria","NMC 532",0.010631550101785,0.19946623080272
"2022","Algeria","NMC 622",0.00813180831642651,0.152566760158096
"2022","Argentina","NMC 811",1.91086485217441,0.629277762028062
"2022","Argentina","LFP",0.0856,0.0281894223802938
"2022","Argentina","NMC 111",0.00128579150021781,0.000423431304820462
"2022","Argentina","NMC 532",0.588624847098827,0.193843392972017
"2022","Argentina","NMC 622",0.450224509226541,0.148265991314806
"2022","Australia","NMC 721",0.075,3.24066248474296e-05
"2022","Australia","NMCA 89:4:4:3",906.72,0.391783131755485
"2022","Australia","NMC 811",537.245348866774,0.232137446290027
"2022","Australia","LFP",582.1365,0.251534388873276
"2022","Australia","NCA",0.3,0.000129626499389718
"2022","Australia","NMC 111",0.35585188231855,0.000153759446020652
"2022","Australia","NMC 532",162.906085305513,0.0703898185581216
"2022","Australia","NMC 622",124.602813945394,0.0538394219528329
"2022","Austria","NMC 721",785.286,0.314227823675234
"2022","Austria","NMCA 89:4:4:3",390.96,0.156440468751601
"2022","Austria","NMC 811",854.084762531998,0.341757265715432
"2022","Austria","LFP",20.4602,0.00818703519222298
"2022","Austria","NMC 111",0.554186506582935,0.000221754647190624
"2022","Austria","NMC 532",253.702056395888,0.101517466302992
"2022","Austria","NMC 622",194.050394565531,0.0776481857153281
"2022","Belgium","NMC 721",504.321,0.174097786064099
"2022","Belgium","NMCA 89:4:4:3",321.04,0.110826940060038
"2022","Belgium","NMC 811",1332.80170114162,0.460099471232054
"2022","Belgium","LFP",41.5153,0.0143315900344957
"2022","Belgium","LMO",0.0122,4.21158942416042e-06
"2022","Belgium","NCA",22.5,0.00776727557734505
"2022","Belgium","NMC 111",0.833898530682182,0.000287871986282295
"2022","Belgium","NMC 532",381.751936480825,0.131785444125853
"2022","Belgium","NMC 622",291.992563846874,0.100799409330409
"2022","Bolivia","LFP",3.3032,1
"2022","Brazil","NMC 811",313.027089504479,0.586801720932029
"2022","Brazil","LFP",43.6229,0.0817756470616244
"2022","Brazil","LMO",0.0122,2.28701643896169e-05
"2022","Brazil","NCA",7.68,0.0143969559436277
"2022","Brazil","NMC 111",0.209042422249916,0.000391871685349121
"2022","Brazil","NMC 532",95.6979135522211,0.1793956569412
"2022","Brazil","NMC 622",73.1969545210496,0.13721527727178
"2022","Canada","NMC 721",148.056,0.0204183742199132
"2022","Canada","NMC 811",2104.99031000201,0.290298805039391
"2022","Canada","LFP",589.435,0.0812888664310432
"2022","Canada","NCA",3383.754,0.466652857298104
"2022","Canada","NMC 111",1.26693428511826,0.00017472266132803
"2022","Canada","NMC 532",579.99216804254,0.0799866073087976
"2022","Canada","NMC 622",443.621587670335,0.061179767041423
"2022","Chile","NMC 811",41.123223237017,0.539550933014294
"2022","Chile","LFP",8.1398,0.10679699544068
"2022","Chile","NCA",4.57,0.0599599829435497
"2022","Chile","NMC 111",0.0276711829408278,0.000363055504848989
"2022","Chile","NMC 532",12.6676415459499,0.166203844864367
"2022","Chile","NMC 622",9.6891640340923,0.12712518823226
"2022","China","NMC 721",9720.072,0.0383982450937373
"2022","China","NMCA 89:4:4:3",8129.76,0.0321158646801445
"2022","China","NMC 811",86459.0089731604,0.341548315394479
"2022","China","LFP",111862.91883,0.441904110806503
"2022","China","NCA",878.414,0.00347009323241332
"2022","China","NMC 111",69.7124337516105,0.000275392519445871
"2022","China","NMC 532",20408.5584608359,0.0806221219131959
"2022","China","NMC 622",15609.9989022521,0.0616658563600811
"2022","Colombia","NMC 811",51.6703298283261,0.402632702577239
"2022","Colombia","LFP",51.04708,0.397776128918942
"2022","Colombia","NCA",0.666,0.00518969746868999
"2022","Colombia","NMC 111",0.0308398681682707,0.000240314693344756
"2022","Colombia","NMC 532",14.1182397628396,0.110014103843194
"2022","Colombia","NMC 622",10.798690540666,0.0841470524985903
"2022","Czechia","NMC 721",129.349,0.448530742711622
"2022","Czechia","NMCA 89:4:4:3",20.16,0.06990683942718
"2022","Czechia","NMC 811",91.1478789726819,0.316064491045204
"2022","Czechia","LFP",2.53,0.00877303094001813
"2022","Czechia","NMC 111",0.0558714096090581,0.00019373976488644
"2022","Czechia","NMC 532",25.5774749893405,0.0886924819956617
"2022","Czechia","NMC 622",19.5635746283686,0.0678386741154273
"2022","Denmark","NMC 721",805.297,0.339597274001663
"2022","Denmark","NMCA 89:4:4:3",215.52,0.0908857284863081
"2022","Denmark","NMC 811",872.554391417943,0.367960010708737
"2022","Denmark","LFP",32.6362,0.0137628285635897
"2022","Denmark","NCA",5.7,0.00240371497945414
"2022","Denmark","NMC 111",0.543450517912868,0.000229175464999872
"2022","Denmark","NMC 532",248.787208468909,0.104914656086543
"2022","Denmark","NMC 622",190.291149595235,0.0802466117087046
"2022","Eastern Europe/Central Asia","NMC 721",6.432,0.0805021370864284
"2022","Eastern Europe/Central Asia","NMCA 89:4:4:3",0.96,0.012015244341258
"2022","Eastern Europe/Central Asia","NMC 811",42.0764391075588,0.526623642591023
