"Year","c","chemistry","MWh","unit","share_units","kwh_veh","kwh_veh_total"
"2021","Portugal","NMC 811",398.644206262342,7301.65360099788,0.529220381314625,30.5997740737406,57.8204754656809
"2021","Portugal","LFP",18.105,333,0.0241356816699282,1.39553658984357,57.8204754656809
"2021","Portugal","LMO",0.0183,3,0.000217438573602957,0.0125724017103024,57.8204754656809
"2021","Portugal","NCA",41.22,514,0.03725447561064,2.15407149303182,57.8204754656809
"2021","Portugal","NMC 111",0.2657949323577,4.88827341272235,0.000354299732747869,0.0204857790048455,57.8204754656809
"2021","Portugal","NMC 532",121.678749153491,2237.81164337572,0.162195523909235,9.3782223108372,57.8204754656809
"2021","Portugal","NMC 622",93.0690496518099,1711.64648221368,0.124059323201687,7.17316905347213,57.8204754656809
"2021","Rest of EU","NMC 721",134.641,1925,0.174619013062409,10.3158621310596,59.0763969521045
"2021","Rest of EU","NMCA 89:4:4:3",40.24,503,0.0456277213352685,2.69552137762233,59.0763969521045
"2021","Rest of EU","NMC 811",269.520127442683,5048.84285085512,0.457986470505725,27.0561905302895,59.0763969521045
"2021","Rest of EU","LFP",7.28,132,0.0119738751814224,0.707373403272659,59.0763969521045
"2021","Rest of EU","LMO",0.0366,6,0.000544267053701016,0.0321533365123936,59.0763969521045
"2021","Rest of EU","NCA",53.311,668,0.0605950653120464,3.57973813171315,59.0763969521045
"2021","Rest of EU","NMC 111",0.39530002951421,9.38113928894959,0.000850974173525906,0.0502724880712055,59.0763969521045
"2021","Rest of EU","NMC 532",82.6314392777811,1547.85795102911,0.140408014425717,8.2947995954705,59.0763969521045
"2021","Rest of EU","NMC 622",63.2027332500212,1183.91805882682,0.107394598950184,6.34448595809311,59.0763969521045
"2021","Rest of Middle East/Africa","NMCA 89:4:4:3",12.48,156,0.0735849056603774,4.89353159487362,66.5018396226415
"2021","Rest of Middle East/Africa","NMC 811",59.3774019125946,934.740127697562,0.440915154574322,29.3216688966937,66.5018396226415
"2021","Rest of Middle East/Africa","LFP",4.0861,73,0.0344339622641509,2.28992183606266,66.5018396226415
"2021","Rest of Middle East/Africa","NCA",32.785,448,0.211320754716981,14.0532189391242,66.5018396226415
"2021","Rest of Middle East/Africa","NMC 111",0.0398733922064157,0.628299336941406,0.000296367611764814,0.019708991386929,66.5018396226415
"2021","Rest of Middle East/Africa","NMC 532",18.2537132862032,287.630304817523,0.135674672083737,9.02261528376716,66.5018396226415
"2021","Rest of Middle East/Africa","NMC 622",13.9618114089958,220.001268147974,0.103774183088667,6.90117408073317,66.5018396226415
"2021","Rest of South America","NMC 721",3.15,42,0.0147058823529412,0.902728517877739,61.3855392156863
"2021","Rest of South America","NMC 811",63.1906290544467,1063.93526011254,0.372526351580021,22.8677309637919,61.3855392156863
"2021","Rest of South America","LFP",29.3415,579,0.202731092436975,12.4447574250288,61.3855392156863
"2021","Rest of South America","LMO",0.0366,6,0.00210084033613445,0.128961216839677,61.3855392156863
"2021","Rest of South America","NCA",45.909,598,0.209383753501401,12.8531346116878,61.3855392156863
"2021","Rest of South America","NMC 111",0.0774017818109783,1.69975640438828,0.00059515280265696,0.0365337757068244,61.3855392156863
"2021","Rest of South America","NMC 532",19.0449559305514,320.342766669169,0.112164834267916,6.88529883257412,61.3855392156863
"2021","Rest of South America","NMC 622",14.5670132331909,245.022216813902,0.0857920927219545,5.26639387217933,61.3855392156863
"2021","Rest of South Asia/Oceania","NMCA 89:4:4:3",5.2,65,0.0920679886685552,5.33316213114623,57.9263456090652
"2021","Rest of South Asia/Oceania","NMC 811",12.2698071353464,228.218046486878,0.323255023352519,18.7249822025844,57.9263456090652
"2021","Rest of South Asia/Oceania","LFP",10.6759,215,0.304532577903683,17.6404593568683,57.9263456090652
"2021","Rest of South Asia/Oceania","NCA",6.36,79,0.111898016997167,6.48184320554695,57.9263456090652
"2021","Rest of South Asia/Oceania","NMC 111",0.0078995352348692,0.146835559326806,0.000207982378649866,0.0120476591462676,57.9263456090652
"2021","Rest of South Asia/Oceania","NMC 532",3.6163427110764,67.2201197805167,0.0952126342500237,5.51531995791639,57.9263456090652
"2021","Rest of South Asia/Oceania","NMC 622",2.76605061834229,51.4149981732783,0.0728257764494027,4.21853109585662,57.9263456090652
"2021","Romania","NMC 721",47.105,682,0.106980392156863,4.49403902622069,42.008062745098
"2021","Romania","NMCA 89:4:4:3",7.12,89,0.0139607843137255,0.586465503421761,42.008062745098
"2021","Romania","NMC 811",133.11981814054,3539.22580927413,0.555172675964569,23.3217286062836,42.008062745098
"2021","Romania","LFP",6.4534,118,0.0185098039215686,0.777561004536717,42.008062745098
"2021","Romania","NCA",1.58,19,0.00298039215686275,0.125200500730488,42.008062745098
"2021","Romania","NMC 111",0.232550875705987,6.378126061738,0.00100049036262557,0.0420286619290408,42.008062745098
"2021","Romania","NMC 532",40.9041011250061,1088.68668772125,0.170774382387647,7.17390097059562,42.008062745098
"2021","Romania","NMC 622",31.2865298587484,832.709376942887,0.130621078736139,5.48713847138013,42.008062745098
"2021","Russia","NMCA 89:4:4:3",11.2,140,0.111464968152866,9.34656831920159,83.8520700636943
"2021","Russia","NMC 811",57.8229905874381,678.612797383526,0.540296813203444,45.305006235926,83.8520700636943
"2021","Russia","LFP",0.1284,3,0.00238853503184713,0.200283606840034,83.8520700636943
"2021","Russia","LMO",0.0122,2,0.00159235668789809,0.133522404560023,83.8520700636943
"2021","Russia","NCA",4.68,63,0.0501592356687898,4.20595574364072,83.8520700636943
"2021","Russia","NMC 111",0.0389081989392919,0.456628089538553,0.000363557396129421,0.0304850402524185,83.8520700636943
"2021","Russia","NMC 532",17.811855691729,209.040609881251,0.166433606593353,13.9558024410191,83.8520700636943
"2021","Russia","NMC 622",13.6238455218936,159.889964645684,0.127300927265672,10.6744462722544,83.8520700636943
"2021","Saudi Arabia","NMC 811",12.0388495384729,156.407510851189,0.648993820959291,49.8906594331303,76.8738589211618
"2021","Saudi Arabia","NMC 111",0.00802001010772932,0.104571318214936,0.000433905884709277,0.0333560197662029,76.8738589211618
"2021","Saudi Arabia","NMC 532",3.67149512389335,47.8718953926529,0.198638570093995,15.2701134137071,76.8738589211618
"2021","Saudi Arabia","NMC 622",2.80823532752601,36.616022437943,0.151933703062004,11.6797300545582,76.8738589211618
"2021","Singapore","NMCA 89:4:4:3",14.56,182,0.0714846818538885,4.49025441692188,62.8142183817753
"2021","Singapore","NMC 811",62.9757856222274,970.649411524719,0.381244859200597,23.9475978427555,62.8142183817753
"2021","Singapore","LFP",45.1358,825,0.324037706205813,20.3541752415415,62.8142183817753
"2021","Singapore","NCA",2.974,40,0.0157109190887667,0.986869102620193,62.8142183817753
"2021","Singapore","NMC 111",0.0423754352802384,0.653135025017453,0.00025653378830222,0.0161139694007198,62.8142183817753
"2021","Singapore","NMC 532",19.3991281699647,298.999879973278,0.117439073045278,7.37684358081935,62.8142183817753
"2021","Singapore","NMC 622",14.8379107725276,228.697573476986,0.0898262268173549,5.64236422771622,62.8142183817753
"2021","Slovakia","NMC 721",25.19,351,0.301029159519726,18.9956112142494,63.1022298456261
"2021","Slovakia","NMCA 89:4:4:3",0.72,9,0.00771869639794168,0.487066954211522,63.1022298456261
"2021","Slovakia","NMC 811",30.4412652932157,514.418846952526,0.441182544556197,27.8396023304633,63.1022298456261
"2021","Slovakia","LFP",0.55,10,0.00857632933104631,0.541185504679469,63.1022298456261
"2021","Slovakia","NCA",1.04,13,0.0111492281303602,0.70354115608331,63.1022298456261
"2021","Slovakia","NMC 111",0.0193287881733184,0.332013935332421,0.000284746085190756,0.0179681129153493,63.1022298456261
"2021","Slovakia","NMC 532",8.84856135788563,151.993267871673,0.130354432136941,8.2256553381013,63.1022298456261
"2021","Slovakia","NMC 622",6.76804456072532,116.255871240469,0.0997048638425978,6.29159923492246,63.1022298456261
"2021","South Africa","NMC 811",8.89118746144414,135.981571994791,0.647531295213288,42.3389879116388,65.3852380952381
"2021","South Africa","NMC 111",0.00598274297198943,0.0914999034380688,0.000435713825895566,0.0284892522475687,65.3852380952381
"2021","South Africa","NMC 532",2.73885086852907,41.8879084685713,0.19946623080272,13.0421469929956,65.3852380952381
"2021","South Africa","NMC 622",2.0948789270548,32.0390196332001,0.152566760158096,9.97561393835618,65.3852380952381
"2021","South Korea","NMC 811",3405.09025942983,50743.3170004052,0.526410259872454,36.1236607572684,68.6226381036361
"2021","South Korea","LMO",1.8239,299,0.0031018206338503,0.2128551148191,68.6226381036361
"2021","South Korea","NCA",1364.174,17821,0.18487473416671,12.6865919772281,68.6226381036361
"2021","South Korea","NMC 111",2.27925270393845,34.0340426545285,0.000353068547689492,0.0242284951738724,68.6226381036361
"2021","South Korea","NMC 532",1043.42327206867,15580.5067542313,0.161631897445213,11.0916072043869,68.6226381036361
"2021","South Korea","NMC 622",798.08851579756,11917.142202709,0.123628219334084,8.48369455475979,68.6226381036361
"2021","Spain","NMC 721",220.94,3119,0.115151738905708,6.24465380298956,54.2297829136823
"2021","Spain","NMCA 89:4:4:3",120.08,1501,0.0554160821088385,3.00520210268911,54.2297829136823
"2021","Spain","NMC 811",646.890681436942,13317.966795,0.491691899689876,26.6643449805981,54.2297829136823
"2021","Spain","LFP",31.9326,593,0.0218932289743779,1.18726505456005,54.2297829136823
"2021","Spain","LMO",1.049,94,0.00347042752713579,0.188200531414241,54.2297829136823
"2021","Spain","NCA",98.1,1223,0.0451524772945433,2.44860904169805,54.2297829136823
"2021","Spain","NMC 111",2.79238747164656,74.865904929323,0.00276400741819844,0.149891522260709,54.2297829136823
"2021","Spain","NMC 532",196.661635864519,4058.73886437375,0.149846373195516,8.12613628879547,54.2297829136823
"2021","Spain","NMC 622",150.421595226893,3104.42843569693,0.114613764885806,6.21547958867707,54.2297829136823
"2021","Sweden","NMC 721",1004.06,14046,0.23378828229028,15.2631602446738,65.28625
"2021","Sweden","NMCA 89:4:4:3",349.84,4373,0.0727862849533955,4.75194359603861,65.28625
"2021","Sweden","NMC 811",1482.33134888797,24550.3387642454,0.408627476102619,26.6777555617046,65.28625
"2021","Sweden","LFP",51.173,977,0.0162616511318242,1.06166222120506,65.28625
"2021","Sweden","NCA",248.12,3101,0.0516145139813582,3.36971806341545,65.28625
"2021","Sweden","NMC 111",1.33027270179563,26.0983187253635,0.000434392788371562,0.0283598761798229,65.28625
"2021","Sweden","NMC 532",445.098501845645,7369.6788294681,0.122664427920574,8.00830050732959,65.28625
"2021","Sweden","NMC 622",340.444776564587,5636.88408756117,0.0938229708315773,6.12534992945307,65.28625
"2021","Switzerland","NMC 721",498.785,7128,0.216209657850036,13.9160492160789,64.3636799320553
"2021","Switzerland","NMCA 89:4:4:3",246.16,3077,0.0933329289007522,6.00725076288929,64.3636799320553
"2021","Switzerland","NMC 811",740.537504944477,12501.364393603,0.379196930162674,24.4065098442083,64.3636799320553
"2021","Switzerland","LFP",92.5558,1701,0.051595486532395,3.32087538110975,64.3636799320553
"2021","Switzerland","NCA",147.5,1837,0.0557206988595001,3.58638922698331,64.3636799320553
"2021","Switzerland","NMC 111",0.525780762912146,9.31036980130613,0.000282406266722462,0.0181767065621312,64.3636799320553
"2021","Switzerland","NMC 532",224.309191343753,3804.41942010028,0.115397337421144,7.42739729078592,64.3636799320553
"2021","Switzerland","NMC 622",171.568522948858,2909.90581649536,0.0882645540067751,5.68103150343769,64.3636799320553
"2021","Thailand","NMC 811",60.8518762183437,1209.90880008871,0.607994371903872,31.2148587882788,51.3407035175879
"2021","Thailand","LFP",2.4925,50,0.0251256281407035,1.28996742506502,51.3407035175879
"2021","Thailand","NCA",7.035,96,0.0482412060301508,2.47673745612484,51.3407035175879
"2021","Thailand","NMC 111",0.0392963763867822,0.783849172786123,0.000393894056676444,0.0202227979811653,51.3407035175879
"2021","Thailand","NMC 532",17.9895601567511,358.839749214094,0.180321482017133,9.25783174609366,51.3407035175879
"2021","Thailand","NMC 622",13.7597672485184,274.467601524414,0.137923417851465,7.08108530404444,51.3407035175879
"2021","Turkey","NMCA 89:4:4:3",4.24,53,0.0178571428571429,1.23193528590682,68.9883760107817
"2021","Turkey","NMC 811",127.308134358785,1848.81666006266,0.622916664441597,42.9740090698788,68.9883760107817
"2021","Turkey","LFP",1.6134,30,0.0101078167115903,0.697321859947254,68.9883760107817
"2021","Turkey","NCA",2.56,32,0.0107816711590297,0.743809983943738,68.9883760107817
"2021","Turkey","NMC 111",0.0853406963665917,1.24134868997647,0.000418244167781829,0.0288539859112492,68.9883760107817
"2021","Turkey","NMC 532",39.0682737765671,568.27929155695,0.191468764001668,13.2091190852667,68.9883760107817
"2021","Turkey","NMC 622",29.8823511682813,434.662699690415,0.146449696661191,10.1033267399272,68.9883760107817
"2021","United Arab Emirates","NMCA 89:4:4:3",129.2,1615,0.570671378091873,42.8580254466906,75.1010600706714
"2021","United Arab Emirates","NMC 811",49.5536000286487,727.58751934367,0.257098063372321,19.308337101378,75.1010600706714
"2021","United Arab Emirates","NCA",7.005,93,0.0328621908127208,2.46798536628001,75.1010600706714
"2021","United Arab Emirates","NMC 111",0.033101615067112,0.487563771177138,0.000172284018083794,0.0129387123913277,75.1010600706714
"2021","United Arab Emirates","NMC 532",15.1536490203135,223.202712268244,0.0788702163492028,5.92323685582833,75.1010600706714
"2021","United Arab Emirates","NMC 622",11.5906493359707,170.722204616909,0.0603258673557983,4.53053658810316,75.1010600706714
"2021","United Kingdom","NMC 721",1554.328,22722,0.111277076099572,6.75942016455499,60.7440490124539
"2021","United Kingdom","NMCA 89:4:4:3",636.16,7952,0.0389435485055805,2.36558881914186,60.7440490124539
"2021","United Kingdom","NMC 811",5527.159997742,93827.2690961067,0.459502867855934,27.912064726404,60.7440490124539
"2021","United Kingdom","LFP",1386.394,25181,0.123319604491829,7.49093209944808,60.7440490124539
"2021","United Kingdom","NCA",322.6,4015,0.0196627700263966,1.19439626620404,60.7440490124539
"2021","United Kingdom","NMC 111",5.43196777162509,111.361105617477,0.000545371808129941,0.0331280918430557,60.7440490124539
"2021","United Kingdom","NMC 532",1683.65204768509,28548.4048174085,0.139810888803282,8.49267948194129,60.7440490124539
"2021","United Kingdom","NMC 622",1287.78358680128,21835.9649808673,0.106937872409276,6.49583936291661,60.7440490124539
"2021","United States","NMC 721",1377.644,16806,0.034741516173844,2.63380277949287,75.8113942498512
"2021","United States","NMC 811",5577.26112717064,78048.8473237514,0.161343287614423,12.2316595869041,75.8113942498512
"2021","United States","LFP",790.9,14380,0.029726466891579,2.25360490117264,75.8113942498512
"2021","United States","NCA",25919.923,332243,0.686815753787127,52.0684598873646,75.8113942498512
"2021","United States","NMC 111",4.89784055438425,85.2076663326326,0.000176142063431552,0.0133535754147917,75.8113942498512
"2021","United States","NMC 532",1701.35613177232,23900.2432410127,0.049406800375845,3.74559842191688,75.8113942498512
"2021","United States","NMC 622",1301.32500050266,18280.7017689032,0.0377900330937504,2.86491509758524,75.8113942498512
"2021","Uruguay","NMC 811",16.9197984845347,319.232928540151,0.467398138418962,26.0812951555451,55.8010248901903
"2021","Uruguay","LFP",9.1034,152,0.222547584187408,12.4183832844933,55.8010248901903
"2021","Uruguay","NCA",2.879,38,0.0556368960468521,3.10459582112333,55.8010248901903
"2021","Uruguay","NMC 111",0.0113850715565034,0.214806916166514,0.000314505001707927,0.0175497014283934,55.8010248901903
"2021","Uruguay","NMC 532",5.21199277100584,98.3368517857411,0.143977821062578,8.03410997674831,55.8010248901903
"2021","Uruguay","NMC 622",3.986523672903,75.2154127579413,0.110125055282491,6.14509095085186,55.8010248901903
"2021","Vietnam","NMC 811",2.44928712414426,55.0401600931295,0.647531295213288,28.8151426369913,44.5
"2021","Vietnam","NMC 111",0.00164808754644998,0.0370356752011231,0.000435713825895566,0.0193892652523527,44.5
"2021","Vietnam","NMC 532",0.754481018011289,16.9546296182312,0.19946623080272,8.87624727072105,44.5
"2021","Vietnam","NMC 622",0.577083770297998,12.9681746134381,0.152566760158096,6.78922082703526,44.5
"2021","Western Europe non EU","NMC 721",38.005,537,0.12308044923218,8.33261129613414,67.7005271602109
"2021","Western Europe non EU","NMCA 89:4:4:3",56.4,705,0.161586064634426,10.9394617574945,67.7005271602109
"2021","Western Europe non EU","NMC 811",112.395361206136,1796.97399635247,0.411866604710627,27.8835862585956,67.7005271602109
"2021","Western Europe non EU","LFP",2.4168,44,0.0100848040339216,0.682746549403914,67.7005271602109
"2021","Western Europe non EU","NCA",26.54,329,0.0754068301627321,5.10508215349745,67.7005271602109
"2021","Western Europe non EU","NMC 111",0.252479912454976,6.1694559087037,0.00141403985989083,0.09573124394016,67.7005271602109
"2021","Western Europe non EU","NMC 532",33.6385037747708,535.367363474501,0.122706248790855,8.30727772899288,67.7005271602109
"2021","Western Europe non EU","NMC 622",25.7292551066377,409.489184264329,0.0938549585753677,6.35403017215215,67.7005271602109
"2022","Algeria","NMC 811",0.0345134180348683,0.647531295213288,0.647531295213288,34.5134180348683,53.3
"2022","Algeria","NMC 111",2.32235469202337e-05,0.000435713825895566,0.000435713825895566,0.0232235469202337,53.3
"2022","Algeria","NMC 532",0.010631550101785,0.19946623080272,0.19946623080272,10.631550101785,53.3
"2022","Algeria","NMC 622",0.00813180831642651,0.152566760158096,0.152566760158096,8.13180831642651,53.3
"2022","Argentina","NMC 811",1.91086485217441,34.3191586463043,0.623984702660078,34.4507626926835,55.2109090909091
"2022","Argentina","LFP",0.0856,2,0.0363636363636364,2.0076694214876,55.2109090909091
"2022","Argentina","NMC 111",0.00128579150021781,0.023092832772465,0.000419869686772091,0.0231813871064024,55.2109090909091
"2022","Argentina","NMC 532",0.588624847098827,10.5717102325442,0.192212913318985,10.6122496833533,55.2109090909091
"2022","Argentina","NMC 622",0.450224509226541,8.08603828837908,0.147018877970529,8.11704590627832,55.2109090909091
"2022","Australia","NMC 721",0.075,1,2.98819662333782e-05,0.00206654945596003,69.1570775437024
"2022","Australia","NMCA 89:4:4:3",906.72,11334,0.338682205289108,23.422271533851,69.1570775437024
"2022","Australia","NMC 811",537.245348866774,7635.75565327206,0.228171392597402,15.7796666911131,69.1570775437024
"2022","Australia","LFP",582.1365,10373,0.309965635738832,21.4363175066734,69.1570775437024
"2022","Australia","NCA",0.3,3,8.96458987001345e-05,0.00619964836788009,69.1570775437024
"2022","Australia","NMC 111",0.35585188231855,5.09088034176379,0.000152125514470754,0.0105205560006296,69.1570775437024
"2022","Australia","NMC 532",162.906085305513,2330.56344069898,0.0696418180397126,4.81622461045682,69.1570775437024
"2022","Australia","NMC 622",124.602813945394,1782.59002568719,0.0532672949555414,3.68381044778364,69.1570775437024
"2022","Austria","NMC 721",785.286,10681,0.298243654538855,20.8119956795935,69.781855750705
"2022","Austria","NMCA 89:4:4:3",390.96,4887,0.136458827799961,9.52235023744717,69.781855750705
"2022","Austria","NMC 811",854.084762531998,12979.1794153054,0.362415307718019,25.2900127250262,69.781855750705
"2022","Austria","LFP",20.4602,374,0.010443135174378,0.728741352323561,69.781855750705
"2022","Austria","NMC 111",0.554186506582935,8.519512437736,0.00023788882354832,0.0166003235695538,69.781855750705
"2022","Austria","NMC 532",253.702056395888,3900.16321088559,0.108903560463675,7.59949254701435,69.781855750705
"2022","Austria","NMC 622",194.050394565531,2983.13786137125,0.0832976254815639,5.81266288573075,69.781855750705
"2022","Belgium","NMC 721",504.321,6811,0.170168644597127,12.3157822954033,72.3739812617114
"2022","Belgium","NMCA 89:4:4:3",321.04,4013,0.100262336039975,7.25638442981257,72.3739812617114
"2022","Belgium","NMC 811",1332.80170114162,18600.382766884,0.464719119722273,33.6335728627388,72.3739812617114
"2022","Belgium","LFP",41.5153,741,0.0185134291068082,1.33989057126616,72.3739812617114
"2022","Belgium","LMO",0.0122,2,4.99687695190506e-05,0.00361643878884255,72.3739812617114
"2022","Belgium","NCA",22.5,225,0.00562148657089319,0.406849363744786,72.3739812617114
"2022","Belgium","NMC 111",0.833898530682182,11.9076231478999,0.000297504638298561,0.0215315951174923,72.3739812617114
"2022","Belgium","NMC 532",381.751936480825,5451.21262160754,0.136195193544223,9.85698838550478,72.3739812617114
"2022","Belgium","NMC 622",291.992563846874,4169.4969883606,0.104172317010883,7.53936531933473,72.3739812617114
"2022","Bolivia","LFP",3.3032,53,1,62.3245283018868,62.3245283018868
"2022","Brazil","NMC 811",313.027089504479,5304.56030635001,0.579100470125547,33.7247693555283,58.2364737991266
"2022","Brazil","LFP",43.6229,890,0.0971615720524018,5.65834734511165,58.2364737991266
"2022","Brazil","LMO",0.0122,2,0.000218340611353712,0.0127153872923857,58.2364737991266
"2022","Brazil","NCA",7.68,88,0.00960698689956332,0.559477040864972,58.2364737991266
"2022","Brazil","NMC 111",0.209042422249916,3.55455339165603,0.000388051680311793,0.0225987615131848,58.2364737991266
"2022","Brazil","NMC 532",95.6979135522211,1627.24551088859,0.177646889834999,10.3455284453723,58.2364737991266
"2022","Brazil","NMC 622",73.1969545210496,1244.63962936975,0.135877688795824,7.91303746344387,58.2364737991266
"2022","Canada","NMC 721",148.056,1880,0.0190719662385619,1.40293626660069,73.5601274169659
"2022","Canada","NMC 811",2104.99031000201,30202.3399188672,0.306392557052237,22.5382755363725,73.5601274169659
"2022","Canada","LFP",589.435,10717,0.108720352222696,7.99748296231891,73.5601274169659
"2022","Canada","NCA",3383.754,41303,0.419005011463469,30.8220620316001,73.5601274169659
"2022","Canada","NMC 111",1.26693428511826,17.8895382636201,0.000181483334993205,0.013349937246156,73.5601274169659
"2022","Canada","NMC 532",579.99216804254,8189.68450429809,0.0830815884949184,6.11149223569013,73.5601274169659
"2022","Canada","NMC 622",443.621587670335,6264.0860385711,0.0635470411931249,4.67452844713745,73.5601274169659
"2022","Chile","NMC 811",41.123223237017,654.006608165421,0.538720435062126,33.8220138050639,62.7821252059308
"2022","Chile","LFP",8.1398,145,0.119439868204283,7.49868876018119,62.7821252059308
"2022","Chile","NCA",4.57,59,0.0485996705107084,3.05119059897028,62.7821252059308
"2022","Chile","NMC 111",0.0276711829408278,0.440070964154522,0.000362496675580331,0.022758311673018,62.7821252059308
"2022","Chile","NMC 532",12.6676415459499,201.460893110747,0.165948017389413,10.4185692054181,62.7821252059308
"2022","Chile","NMC 622",9.6891640340923,154.092427759677,0.126929512157889,7.96890452462428,62.7821252059308
"2022","China","NMC 721",9720.072,119728,0.025475050714773,1.37212125598347,53.8613748544091
"2022","China","NMCA 89:4:4:3",8129.76,101622,0.0216225578288843,1.16462069253268,53.8613748544091
"2022","China","NMC 811",86459.0089731604,1372192.62073251,0.291967431207387,15.72576725754,53.8613748544091
"2022","China","LFP",111862.91883,2483047,0.528328780670895,28.456514502088,53.8613748544091
"2022","China","NCA",878.414,11575,0.00246286342395678,0.13265321009295,53.8613748544091
"2022","China","NMC 111",69.7124337516105,1310.42102421557,0.000278824018187862,0.015017844962029,53.8613748544091
"2022","China","NMC 532",20408.5584608359,345825.57498537,0.0735828215723793,3.96327193555502,53.8613748544091
"2022","China","NMC 622",15609.9989022521,264513.383257899,0.0562816705635371,3.03140815565503,53.8613748544091
"2022","Colombia","NMC 811",51.6703298283261,860.562241303813,0.413533032822592,25.5017693758298,61.6680345987506
"2022","Colombia","LFP",51.04708,792,0.3805862566074,23.4700064402741,61.6680345987506
"2022","Colombia","NCA",0.666,9,0.00432484382508409,0.266704618639479,61.6680345987506
"2022","Colombia","NMC 111",0.0308398681682707,0.518499452815723,0.000249158795202174,0.0153651332031107,61.6680345987506
"2022","Colombia","NMC 532",14.1182397628396,237.364814655237,0.114062861439326,7.03403248567284,61.6680345987506
"2022","Colombia","NMC 622",10.798690540666,181.554444588134,0.087243846510396,5.38015654513119,61.6680345987506
"2022","Czechia","NMC 721",129.349,1766,0.434333497294638,30.8053970529064,70.9256763403837
"2022","Czechia","NMCA 89:4:4:3",20.16,252,0.0619773733398918,4.39578712193229,70.9256763403837
"2022","Czechia","NMC 811",91.1478789726819,1322.44033717122,0.325243565462671,23.0681198557978,70.9256763403837
"2022","Czechia","LFP",2.53,46,0.0113133300541072,0.802405585749545,70.9256763403837
"2022","Czechia","NMC 111",0.0558714096090581,0.840056256326651,0.000206605080257415,0.0146536050526164,70.9256763403837
"2022","Czechia","NMC 532",25.5774749893405,384.570892987645,0.094582118295043,6.7083007097821,70.9256763403837
"2022","Czechia","NMC 622",19.5635746283686,294.148713584809,0.0723435104733912,5.1310124091629,70.9256763403837
"2022","Denmark","NMC 721",805.297,10699,0.327667524194536,23.7966321679442,72.6243231655029
"2022","Denmark","NMCA 89:4:4:3",215.52,2694,0.0825064314590224,5.99197374151246,72.6243231655029
"2022","Denmark","NMC 811",872.554391417943,12302.719468145,0.376783029160389,27.3636124730212,72.6243231655029
"2022","Denmark","LFP",32.6362,570,0.0174568173465638,1.267789544418,72.6243231655029
"2022","Denmark","NCA",5.7,57,0.00174568173465638,0.1267789544418,72.6243231655029
"2022","Denmark","NMC 111",0.543450517912868,7.82411317160668,0.000239621253571196,0.0174023313566774,72.6243231655029
"2022","Denmark","NMC 532",248.787208468909,3581.81510652445,0.109696652778526,7.96664516156167,72.6243231655029
"2022","Denmark","NMC 622",190.291149595235,2739.64131215893,0.0839042420727345,6.09348879124685,72.6243231655029
"2022","Eastern Europe/Central Asia","NMC 721",6.432,90,0.0676691729323308,4.06516196506303,60.0740601503759
"2022","Eastern Europe/Central Asia","NMCA 89:4:4:3",0.96,12,0.00902255639097744,0.542021595341738,60.0740601503759
"2022","Eastern Europe/Central Asia","NMC 811",42.0764391075588,714.989362144191,0.537585986574579,32.2949728934805,60.0740601503759
"2022","Eastern Europe/Central Asia","LFP",7.788,126,0.0947368421052632,5.69122675108825,60.0740601503759
"2022","Eastern Europe/Central Asia","NMC 111",0.0279896026047923,0.478413780833331,0.000359709609649121,0.0216092167267296,60.0740601503759
"2022","Eastern Europe/Central Asia","NMC 532",12.8134114674205,219.013921421387,0.164672121369464,9.89252292423918,60.0740601503759
"2022","Eastern Europe/Central Asia","NMC 622",9.80065982241584,167.518302653589,0.125953611017736,7.56654480443654,60.0740601503759
"2022","Egypt","NMC 811",1.69018618676573,24.606189218105,0.647531295213288,44.4785838622559,68.6894736842105
"2022","Egypt","NMC 111",0.00113730022835261,0.0165571253840315,0.000435713825895566,0.0299289533777002,68.6894736842105
"2022","Egypt","NMC 532",0.52064675564126,7.57971677050337,0.19946623080272,13.7012304116121,68.6894736842105
"2022","Egypt","NMC 622",0.398229757364662,5.79753688600764,0.152566760158096,10.4797304569648,68.6894736842105
"2022","Ethiopia","NMC 811",9.51547238315927,187.784075611854,0.647531295213288,32.811973735032,50.6724137931035
"2022","Ethiopia","NMC 111",0.00640281467153534,0.126357009509714,0.000435713825895566,0.0220786712811563,50.6724137931035
"2022","Ethiopia","NMC 532",2.93115626164597,57.8452069327889,0.19946623080272,10.1074353849861,50.6724137931035
"2022","Ethiopia","NMC 622",2.24196854052322,44.2443604458478,0.152566760158096,7.7309260018042,50.6724137931035
"2022","Finland","NMC 721",270.084,3623,0.238167236392322,17.2433564500679,72.4002037864844
"2022","Finland","NMCA 89:4:4:3",109.76,1372,0.0901919537207468,6.52991582928323,72.4002037864844
"2022","Finland","NMC 811",463.301618113903,6518.85843115392,0.428533948932022,31.0259452321053,72.4002037864844
"2022","Finland","LFP",8.93,166,0.0109124375493032,0.790062702376834,72.4002037864844
"2022","Finland","NCA",17.1,171,0.0112411254272942,0.813859771725534,72.4002037864844
"2022","Finland","NMC 111",0.287011058539267,4.15496704374012,0.000273137460145945,0.0197752077762892,72.4002037864844
"2022","Finland","NMC 532",131.391318436722,1902.10997693474,0.125040098404861,9.05292860599397,72.4002037864844
"2022","Finland","NMC 622",100.497952390836,1454.8766248676,0.0956400621133054,6.92435998715534,72.4002037864844
"2022","France","NMC 721",1035.932,14289,0.0623872998685802,3.17006601619476,50.8126817937713
