"","Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern Europe/Central Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest of EU","Rest of Middle East/Africa","Rest of South America","Rest of South Asia/Oceania","Romania","Russia","Saudi Arabia","Singapore","Slovakia","South Africa","South Korea","Spain","Sweden","Switzerland","Thailand","Turkey","United Arab Emirates","United Kingdom","United States","Uruguay","Venezuela","Vietnam","Western Europe non EU"
"South Africa",1.01690293467323e-06,1.87199540182352e-05,0.00287053142157724,9.38267084978564e-08,0.00123429009951523,3.16165223053396e-06,9.56963580755525e-05,5.2137332927765e-06,3.10609481431632e-07,2.11210674689637e-05,5.40584586413516e-07,3.87254293609015e-07,3.27755408996093e-05,6.49921519561307e-08,6.34598011563286e-07,1.70301458424658e-05,4.92169931224816e-07,0.000732904534851276,0.0473430609270106,5.86710526752824e-07,2.04964944396613e-07,1.7766492293626e-08,5.86245537258904e-06,9.07053497007579e-08,0.000116021949464845,2.7159991789246e-06,6.7086112641558e-07,0.00118629284274733,0.00511860247104599,1.1871906747077e-05,3.44319965221232e-08,2.78985740132186e-07,4.08011768723678e-05,0.000370139548276212,0.00120886247222794,7.67877376205602e-07,1.44899986986756e-05,5.63130579474095e-07,1.62997474447173e-07,8.14612295856126e-08,0,1.1056894721475e-05,0.0104308014433613,6.39138480674553e-06,1.86353422210991e-05,0,2.74185497008282e-07,0.000975370574350174,0.0164494318872604,2.64367550812266e-08,0.720260376977184,0.000770598442786022,0.00121590604743787,3.52535846757136e-08,8.77939935828063e-06,5.02358030270745e-06,3.90884894679164e-08,0.00127952940186061,0.00228008351236639,0.000363595092745125,0.00122068095927661,8.48090572654417e-06,1.33479459734485e-07,4.14984248099523e-06
"South Korea",0.000790589362005397,7.19198576257982e-05,0.112806782539741,0.00957054841922399,0.0154986516642205,0.0210992956936548,0.000288108484376595,0.083539659475928,0.0373251940171664,0.000356515255793511,0.0357251168258138,0.0226712116437964,0.0314754401470648,0.0826757953701485,0.0909537078813773,0.00226938849817847,0.0382175792867609,0.0375253191202161,0.0423981521656145,0.0315077637818227,0.0274147680048807,0.00045155566275862,0.00589361670191542,0.000107711947212523,0.062226547586432,0.130807400901905,0.0117161352150749,0.000255818608291483,0.00155168553584572,0.000194345373431296,0.0074425501924388,0.0112455641199225,0.0296985077673667,0.0484690618216929,0.00211151130807999,0.0565122465577525,0.0133268424149589,0.0295695747388639,0.00868760999333725,0.00183773086807146,0,0.0216001727762258,0.045015101410631,0.034137895247579,0.0229418467165664,0,0.00702390509484905,0.0579642455782314,0.0520469198350875,0.00129996955388763,0.00342451768787177,0.95,0.0159885288654585,0.007204651604913,0.0325789665234665,2.76164446335698e-05,0.0107790697044091,0.013908697957375,0.0226071959511133,0.0159847664453707,0.00982035080428087,0.00750909882531342,0.0092209253287525,0.0875639900078822
"Spain",0.00370277416993986,8.76628039589057e-05,0.0125384915313293,0.0862682899473436,0.0920542972956032,0.00743394684424302,0.000133788300423584,9.15166548400092e-05,0.0335648208215674,1.24321501713952e-05,0.0138758329274796,0.107814457246011,0.184794613402141,0.0076842648733195,0.0528770401517157,0.00639571444190565,0.0691432248942675,1.0476663194833e-07,7.12159499614119e-08,0.246695280439228,0.0944094408467572,1.4504893952715e-06,5.79976924696669e-05,1.48107060933514e-06,0.105568195317105,0.101272733043548,0.202966986753677,0.00389053485059002,2.16524457474948e-06,2.98229075163464e-06,0.0154863062803082,0.0838190415398489,0.037776507845857,0.0136732949762449,0.00669323239002966,0.0537386683962929,4.73196151554738e-07,0.00349410192702878,0.000388576554315862,0.0490229477074041,0.133350254100298,0.0662910737776228,0.00712656026144118,0.00691495342439391,0.00136421011084234,0.0318166907007916,4.47700254135638e-07,0.00216179933158186,0.0140976471641869,0.00494131672865362,0.0124049754716582,0.000118181960279051,0.495249397885517,0.0424526667163906,0.116594009710756,2.00242097612579e-05,0.125959544383324,0.00644416494243088,0.0845277731267144,0.000148851801521686,0.0496006044097778,0.00193871126179345,0.000209232206477656,0.182816933197084
"Sweden",4.73018122725243e-05,2.05370093369647e-05,0.000574331452497605,0.00366339353113564,0.00407320140146225,1.47066032735741e-06,0.00012254359625388,0.000678853167074004,0.000576482175538327,0.000407898994382861,0.00140815339017727,0.0109117151522921,0.0785135898539676,0.000682324170203457,0.000625796092965301,0.00166355031705465,0.115971427884902,0.00381663850715489,0.00686819598594854,0.00378255620712902,0.00360387456189335,4.4378667392785e-05,1.60409065162481e-07,4.21921038612957e-08,0.0033163497436364,0.00106880450789041,0.00263213456024436,0.000253894390250783,6.16825581488974e-07,1.41597031616244e-08,0.00029581989646105,0.000981074709915891,0.00558895317897546,0.000155125712285929,7.92344756283765e-05,0.0278316590599881,1.34802088754738e-07,0.000929898921192036,3.63932124066804e-05,0.00594981359374201,0.00136128275139157,0.0151008814107361,0.000369931931318929,0.000561894847409381,4.33416715263944e-06,0.00136047491510994,9.94803630001489e-06,3.58048904303457e-06,0.000472479672794257,0.000225530747034726,6.14796809680803e-05,0.000467745522917166,0.00228340139894517,0.537370060719561,0.0063652626986069,6.87278425942269e-09,0.000813654830449844,0.000447712842044437,0.00155893089767054,0.000464886231420132,0.000400257123909108,3.94494102533864e-06,5.52589624522859e-05,0.0162147097008933
"Switzerland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand",5.31789900478989e-05,4.61774026268517e-08,0.128036977582069,0.0030551898843122,6.70010743410829e-05,0.0255861734513726,0.000559483962779877,0.00134849354808772,0.0146230654246868,7.6116526104386e-05,0.000869299366578893,0.00366551837523687,0.00161222989330328,0.00164925209975105,0.0127363179769997,0.0169212543129043,0.000231642461476434,0.0025624851050371,0.010066279959854,2.3241657773815e-06,0.000562729233288382,3.55578033308897e-05,0.0122156147527132,1.78709132846116e-06,7.58421709382649e-07,0.0319881782810855,4.66161592880653e-07,0.00668032247564039,0.00805712963053583,0.00325324450264903,0.0248742561071157,0.00202065590117766,0.00249574755701129,0.0543938741707024,0.00550279808626811,1.00390464898123e-06,3.45650038941921e-05,0.0168703932822996,0.165720693277431,0.000102528968024771,0,0.000273301873979408,0.0470755810533172,0.028260849596063,0.219371723262795,0,1.44819297818043e-06,0.111443510579316,0.0450517166522375,3.45627858723569e-08,0.00765808567380214,5.31807866222381e-07,0.000500470791146374,0.000137808201610281,0.00676435518835918,0.95,0.00877615530211157,0.0441292052632632,0.00011540696830169,0.000455976093423961,0.00120345750643243,0.144584061455109,0.0828170300171512,5.42540552476888e-06
"Turkey",0.300194035071857,4.34359931068101e-06,0.00131032738386959,0.00815537376140361,0.0101018781285942,3.88807778639039e-06,3.53820228360324e-06,5.34303984164657e-07,4.20173096416702e-05,8.23781411478868e-06,6.64790042940448e-06,0.0229495416081411,0.0262392672989065,0.0144288310025741,0.0362809876171865,2.09430155251128e-05,0.0100108609698916,0.0848114286530832,0.0263068581434289,0.0959974300682502,0.00379851362802821,2.18485459475273e-08,4.24083597953967e-08,5.68884270239781e-05,0.0571644662783031,0.0695795232501686,0.0333534760972888,0.00018038689410791,1.63074082903562e-06,7.48698068486266e-07,2.24418638295169e-05,0.0337802364037926,0.0182063102128064,0.000887832810141114,0.000918996739679691,0.00828156305937432,3.56384813744247e-07,6.92516234311012e-07,6.01343993670763e-06,0.004468033336008,0,0.0474887170337452,0.0196256737049275,0.000226364490781102,0.000947236993109119,0,7.28314703540522e-05,0.00108452918949258,0.00013879160160912,0.000935988817136482,0.000621467766936899,1.16971534644979e-05,0.0229996706928883,0.005090134044772,0.0223380954772519,4.36080353500484e-06,0.580253893666525,0.00358873926859583,0.0175744024463451,2.07034228427363e-06,0.00297768362812589,1.04294902663215e-05,1.64147883603693e-07,0.025516579925446
"United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom",3.33459297192363e-06,8.80249587388514e-06,0.00572787867198306,0.00179835044450697,0.0213584268058138,0.000653157588332224,0.000135899775932047,0.00132444142645448,0.00215726746738344,0.000627237390095832,0.00224774086829827,0.00751255624992524,0.00607510471991267,0.00491783928555602,0.00328166110804488,5.58446658976055e-06,0.00477555618927334,0.0122022311914696,0.0514082453305265,0.00716275747326294,0.00465909400287349,0.000107954423124664,0.000148476829156481,2.97437849095418e-08,0.0293850180062986,0.00215263112051989,0.00653095811106635,0.00098613756778929,0.057702994308387,0.000309742625298114,0.000518022883335461,0.00276556253156056,0.0139503984235214,0.00532126710089716,0.00956599765271766,0.0167900062726669,0.000207165849687909,0.0019296952668218,0.000164090175924807,0.00041919248219324,0,0.0060376903360971,0.00407418250048932,0.00238464769090078,0.000866695943589607,0,8.99099609365377e-09,0.00113368368512387,0.0112321880329512,9.19046670774109e-05,0.000891902974465855,0.000529995231065332,0.00345455104547374,0.000816036896496803,0.00593535341613125,6.87827213438742e-05,0.00457299310049205,0.00267153952884717,0.482456860214568,0.000338582478295802,0.000748067033837144,2.78102930643706e-06,0.000141377498252325,0.00764770729450582
"United States",0.000415491623691949,0.000553809075844993,0.0429862810248132,0.000696041937904334,0.026372276841696,0.0272086370811361,0.00108323966512613,0.383763340363738,0.0371847701275194,0.00621806246844933,0.0870868446723849,0.00584943312405922,0.00498523430804699,0.139532406871504,0.0132884812776335,0.00956761822734541,0.00563061561999978,0.00901781148582825,0.098664308425803,0.00364076748157592,0.000902883004243306,0.000307151860324761,0.000202985187689421,1.15815235836719e-07,0.017999035363252,0.0264355498459113,0.00294147872602775,0.00414354493363875,0.000998961849610953,0.000195504450623175,0.155956594316005,0.00361916603435267,0.0454965501499446,0.049459747852733,0.389624236792518,0.0180402474022398,0.000314521299743097,0.0316297578552678,0.00687836365499741,0.00122120575704599,0,0.130397330600048,0.207549608530057,0.280801750652219,0.0566419703391805,0,7.00176077900216e-07,0.0769047705651547,0.0185533514556786,0.000201518662752606,0.00422227599160808,0.0106043511683819,0.00182253538752389,0.00395302453971872,0.00831766651271981,9.33839897095295e-05,0.00139247012098451,0.310396109797962,0.00777870473529658,0.681752184288816,0.0107058006470268,0.267034947196649,0.00357903980690939,0.0228371379953149
"Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vietnam",9.66455609271101e-07,3.35684523155432e-08,4.70637348048895e-06,8.91720789028275e-08,3.76116995623658e-07,3.00480648504168e-06,2.43719481988357e-05,0.00172437002761522,2.95200520508728e-07,9.39304115658476e-07,5.13766838516132e-07,9.56911998116954e-05,3.89369824164937e-07,6.17679698572081e-07,6.03116371283467e-07,1.61853008925035e-05,8.41957156529757e-05,6.60441871156468e-06,0.00193529983094681,5.57604526710192e-07,1.94796881257601e-07,1.85736298949129e-06,2.86119384691508e-07,8.62055669426938e-08,0.000402471778898331,2.58126174263709e-07,1.30704005952442e-05,3.69128764189666e-07,1.2602784429006e-06,2.89306559066335e-07,3.27238667945258e-08,2.65145594789775e-07,0.00011550619516793,3.4829442841034e-07,5.22223757363578e-07,7.29783907748043e-06,0.00549024494256525,5.3519435211357e-07,5.2262447805151e-05,7.74200364525796e-09,0,1.05083755394249e-07,3.7613396265507e-05,2.82334204524214e-06,0.000354217308381654,0,2.60583485924929e-08,1.04507736092582e-07,2.68154295963544e-06,2.51252596172201e-08,6.15751627822982e-08,6.11179349523245e-07,6.28431265604809e-05,6.70093939058316e-07,9.89276324957224e-05,8.42535274618315e-07,3.71493567538396e-06,4.26244694462175e-06,0.00169638545815335,0.000112556995696869,1.9018433645766e-06,8.06017824479175e-06,0.806081680724504,3.94397381165796e-06
"Western Europe non EU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
